,date,confirmed_cases_cumulative,confirmed_cases,7dconfirmed_cases,inc,Face_Masks_Required_in_Public
322,2020-12-19,46964,408.0,411.2857142857143,-24.85714285714289,Yes
323,2020-12-20,47242,278.0,387.42857142857144,-23.857142857142833,Yes
324,2020-12-21,47617,375.0,391.57142857142856,4.14285714285711,Yes
325,2020-12-22,48070,453.0,398.0,6.428571428571445,Yes
326,2020-12-23,48487,417.0,409.2857142857143,11.285714285714278,Yes
327,2020-12-24,48487,0.0,339.7142857142857,-69.57142857142856,Yes
328,2020-12-25,48487,0.0,275.85714285714283,-63.85714285714289,Yes
329,2020-12-26,49497,1010.0,361.85714285714283,86.0,Yes
330,2020-12-27,49671,174.0,347.0,-14.857142857142833,Yes
331,2020-12-28,49891,220.0,324.85714285714283,-22.142857142857167,Yes
332,2020-12-29,50287,396.0,316.7142857142857,-8.14285714285711,Yes
333,2020-12-30,50804,517.0,331.0,14.285714285714278,Yes
334,2020-12-31,50804,0.0,331.0,0.0,Yes
335,2021-01-01,50804,0.0,331.0,0.0,Yes
336,2021-01-02,52240,1436.0,391.85714285714283,60.85714285714283,Yes
337,2021-01-03,52652,412.0,425.85714285714283,34.0,Yes
338,2021-01-04,53080,428.0,455.57142857142856,29.714285714285722,Yes
339,2021-01-05,53364,284.0,439.57142857142856,-16.0,Yes
340,2021-01-06,54171,807.0,481.0,41.428571428571445,Yes
341,2021-01-07,54854,683.0,578.5714285714286,97.57142857142856,Yes
342,2021-01-08,55612,758.0,686.8571428571429,108.28571428571433,Yes
343,2021-01-09,56144,532.0,557.7142857142857,-129.14285714285722,Yes
344,2021-01-10,56760,616.0,586.8571428571429,29.142857142857224,Yes
345,2021-01-11,57103,343.0,574.7142857142857,-12.142857142857224,Yes
346,2021-01-12,57446,343.0,583.1428571428571,8.428571428571445,Yes
347,2021-01-13,58112,666.0,563.0,-20.14285714285711,Yes
348,2021-01-14,58782,670.0,561.1428571428571,-1.8571428571428896,Yes
349,2021-01-15,59354,572.0,534.5714285714286,-26.571428571428555,Yes
350,2021-01-16,59907,553.0,537.5714285714286,3.0,Yes
351,2021-01-17,60258,351.0,499.7142857142857,-37.85714285714283,Yes
352,2021-01-18,60589,331.0,498.0,-1.7142857142857224,Yes
353,2021-01-19,60900,311.0,493.42857142857144,-4.571428571428555,Yes
354,2021-01-20,61318,418.0,458.0,-35.428571428571445,Yes
355,2021-01-21,61916,598.0,447.7142857142857,-10.285714285714278,Yes
356,2021-01-22,62351,435.0,428.14285714285717,-19.571428571428555,Yes
357,2021-01-23,62933,582.0,432.2857142857143,4.14285714285711,Yes
358,2021-01-24,63279,346.0,431.57142857142856,-0.7142857142857224,Yes
359,2021-01-25,63993,714.0,486.2857142857143,54.71428571428572,Yes
360,2021-01-26,64418,425.0,502.57142857142856,16.285714285714278,Yes
361,2021-01-27,64744,326.0,489.42857142857144,-13.14285714285711,Yes
362,2021-01-28,65209,465.0,470.42857142857144,-19.0,Yes
363,2021-01-29,65566,357.0,459.2857142857143,-11.142857142857167,Yes
364,2021-01-30,65913,347.0,425.7142857142857,-33.571428571428555,Yes
365,2021-01-31,66170,257.0,413.0,-12.714285714285722,Yes
366,2021-02-01,66453,283.0,351.42857142857144,-61.571428571428555,Yes
367,2021-02-02,66792,339.0,339.14285714285717,-12.285714285714278,Yes
368,2021-02-03,67208,416.0,352.0,12.857142857142833,Yes
369,2021-02-04,67606,398.0,342.42857142857144,-9.571428571428555,Yes
370,2021-02-05,68011,405.0,349.2857142857143,6.857142857142833,Yes
371,2021-02-06,68306,295.0,341.85714285714283,-7.428571428571445,Yes
372,2021-02-07,68554,248.0,340.57142857142856,-1.2857142857142776,Yes
373,2021-02-08,68743,189.0,327.14285714285717,-13.428571428571388,Yes
374,2021-02-09,69131,388.0,334.14285714285717,7.0,Yes
375,2021-02-10,69361,230.0,307.57142857142856,-26.571428571428612,Yes
376,2021-02-11,69652,291.0,292.2857142857143,-15.285714285714278,Yes
377,2021-02-12,69885,233.0,267.7142857142857,-24.571428571428555,Yes
378,2021-02-13,69988,103.0,240.28571428571428,-27.428571428571445,Yes
379,2021-02-14,70234,246.0,240.0,-0.2857142857142776,Yes
380,2021-02-15,70376,142.0,233.28571428571428,-6.714285714285722,Yes
381,2021-02-16,70578,202.0,206.71428571428572,-26.571428571428555,Yes
382,2021-02-17,70817,239.0,208.0,1.2857142857142776,Yes
383,2021-02-18,70971,154.0,188.42857142857142,-19.571428571428584,Yes
384,2021-02-19,71415,444.0,218.57142857142858,30.142857142857167,Yes
385,2021-02-20,71623,208.0,233.57142857142858,15.0,Yes
386,2021-02-21,71764,141.0,218.57142857142858,-15.0,Yes
387,2021-02-22,71856,92.0,211.42857142857142,-7.142857142857167,Yes
388,2021-02-23,72057,201.0,211.28571428571428,-0.1428571428571388,Yes
389,2021-02-24,72222,165.0,200.71428571428572,-10.571428571428555,Yes
390,2021-02-25,72437,215.0,209.42857142857142,8.714285714285694,Yes
391,2021-02-26,72656,219.0,177.28571428571428,-32.14285714285714,Yes
392,2021-02-27,72808,152.0,169.28571428571428,-8.0,Yes
393,2021-02-28,72989,181.0,175.0,5.714285714285722,Yes
394,2021-03-01,73095,106.0,177.0,2.0,Yes
395,2021-03-02,73250,155.0,170.42857142857142,-6.571428571428584,Yes
396,2021-03-03,73419,169.0,171.0,0.5714285714285836,Yes
397,2021-03-04,73540,121.0,157.57142857142858,-13.428571428571416,Yes
398,2021-03-05,73648,108.0,141.71428571428572,-15.857142857142861,Yes
399,2021-03-06,73813,165.0,143.57142857142858,1.8571428571428612,Yes
400,2021-03-07,73919,106.0,132.85714285714286,-10.714285714285722,Yes
401,2021-03-08,73982,63.0,126.71428571428571,-6.142857142857153,Yes
402,2021-03-09,74140,158.0,127.14285714285714,0.4285714285714306,Yes
403,2021-03-10,74284,144.0,123.57142857142857,-3.5714285714285694,Yes
404,2021-03-11,74456,172.0,130.85714285714286,7.285714285714292,Yes
405,2021-03-12,74629,173.0,140.14285714285714,9.285714285714278,Yes
406,2021-03-13,74731,102.0,131.14285714285714,-9.0,Yes
407,2021-03-14,74804,73.0,126.42857142857143,-4.714285714285708,Yes
408,2021-03-15,74891,87.0,129.85714285714286,3.4285714285714306,Yes
409,2021-03-16,75027,136.0,126.71428571428571,-3.142857142857153,Yes
410,2021-03-17,75176,149.0,127.42857142857143,0.7142857142857224,Yes
411,2021-03-18,75320,144.0,123.42857142857143,-4.0,Yes
412,2021-03-19,75455,135.0,118.0,-5.428571428571431,Yes
413,2021-03-20,75567,112.0,119.42857142857143,1.4285714285714306,Yes
414,2021-03-21,75638,71.0,119.14285714285714,-0.2857142857142918,Yes
415,2021-03-22,75742,104.0,121.57142857142857,2.4285714285714306,Yes
416,2021-03-23,75888,146.0,123.0,1.4285714285714306,Yes
417,2021-03-24,75993,105.0,116.71428571428571,-6.285714285714292,Yes
418,2021-03-25,76113,120.0,113.28571428571429,-3.4285714285714164,Yes
419,2021-03-26,76218,105.0,109.0,-4.285714285714292,Yes
420,2021-03-27,76072,-146.0,72.14285714285714,-36.85714285714286,Yes
421,2021-03-28,76157,85.0,74.14285714285714,2.0,Yes
422,2021-03-29,76216,59.0,67.71428571428571,-6.428571428571431,Yes
423,2021-03-30,76338,122.0,64.28571428571429,-3.4285714285714164,Yes
424,2021-03-31,76440,102.0,63.857142857142854,-0.4285714285714377,Yes
425,2021-04-01,76585,145.0,67.42857142857143,3.5714285714285765,Yes
426,2021-04-02,76687,102.0,67.0,-0.4285714285714306,Yes
427,2021-04-03,76778,91.0,100.85714285714286,33.85714285714286,Yes
428,2021-04-04,76778,0.0,88.71428571428571,-12.142857142857153,Yes
429,2021-04-05,76877,99.0,94.42857142857143,5.714285714285722,Yes
430,2021-04-06,76932,55.0,84.85714285714286,-9.57142857142857,Yes
431,2021-04-07,77062,130.0,88.85714285714286,4.0,Yes
432,2021-04-08,77179,117.0,84.85714285714286,-4.0,Yes
433,2021-04-09,77341,162.0,93.42857142857143,8.57142857142857,Yes
434,2021-04-10,77414,73.0,90.85714285714286,-2.5714285714285694,Yes
435,2021-04-11,77504,90.0,103.71428571428571,12.857142857142847,Yes
436,2021-04-12,77563,59.0,98.0,-5.714285714285708,Yes
437,2021-04-13,77696,133.0,109.14285714285714,11.142857142857139,Yes
438,2021-04-14,77796,100.0,104.85714285714286,-4.285714285714278,Yes
439,2021-04-15,77945,149.0,109.42857142857143,4.571428571428569,Yes
440,2021-04-16,78060,115.0,102.71428571428571,-6.714285714285722,Yes
441,2021-04-17,78160,100.0,106.57142857142857,3.857142857142861,Yes
442,2021-04-18,78212,52.0,101.14285714285714,-5.428571428571431,Yes
443,2021-04-19,78255,43.0,98.85714285714286,-2.2857142857142776,Yes
444,2021-04-20,78334,79.0,91.14285714285714,-7.714285714285722,Yes
445,2021-04-21,78434,100.0,91.14285714285714,0.0,Yes
446,2021-04-22,78523,89.0,82.57142857142857,-8.57142857142857,Yes
447,2021-04-23,78632,109.0,81.71428571428571,-0.8571428571428612,Yes
448,2021-04-24,78701,69.0,77.28571428571429,-4.428571428571416,Yes
449,2021-04-25,78772,71.0,80.0,2.714285714285708,Yes
450,2021-04-26,78826,54.0,81.57142857142857,1.5714285714285694,Yes
451,2021-04-27,78918,92.0,83.42857142857143,1.8571428571428612,Yes
452,2021-04-28,79031,113.0,85.28571428571429,1.8571428571428612,Yes
453,2021-04-29,79263,232.0,105.71428571428571,20.428571428571416,Yes
454,2021-04-30,79401,138.0,109.85714285714286,4.142857142857153,Yes
455,2021-05-01,79513,112.0,116.0,6.142857142857139,Yes
456,2021-05-02,79606,93.0,119.14285714285714,3.142857142857139,Yes
457,2021-05-03,79673,67.0,121.0,1.8571428571428612,Yes
458,2021-05-04,79799,126.0,125.85714285714286,4.857142857142861,Yes
459,2021-05-05,79913,114.0,126.0,0.1428571428571388,Yes
460,2021-05-06,80038,125.0,110.71428571428571,-15.285714285714292,Yes
461,2021-05-07,80158,120.0,108.14285714285714,-2.5714285714285694,Yes
462,2021-05-08,80209,51.0,99.42857142857143,-8.714285714285708,Yes
463,2021-05-09,80252,43.0,92.28571428571429,-7.142857142857139,Yes
464,2021-05-10,80280,28.0,86.71428571428571,-5.571428571428584,Yes
465,2021-05-11,80368,88.0,81.28571428571429,-5.428571428571416,Yes
466,2021-05-12,80498,130.0,83.57142857142857,2.2857142857142776,Yes
467,2021-05-13,80634,136.0,85.14285714285714,1.5714285714285694,Yes
468,2021-05-14,80758,124.0,85.71428571428571,0.5714285714285694,Yes
469,2021-05-15,80872,114.0,94.71428571428571,9.0,Yes
470,2021-05-16,80945,73.0,99.0,4.285714285714292,Yes
471,2021-05-17,81032,87.0,107.42857142857143,8.42857142857143,Yes
472,2021-05-18,81137,105.0,109.85714285714286,2.4285714285714306,Yes
473,2021-05-19,81236,99.0,105.42857142857143,-4.428571428571431,Yes
474,2021-05-20,81379,143.0,106.42857142857143,1.0,Yes
475,2021-05-21,81512,133.0,107.71428571428571,1.2857142857142776,Yes
476,2021-05-22,81602,90.0,104.28571428571429,-3.4285714285714164,Yes
477,2021-05-23,81647,45.0,100.28571428571429,-4.0,Yes
478,2021-05-24,81732,85.0,100.0,-0.2857142857142918,Yes
479,2021-05-25,81845,113.0,101.14285714285714,1.1428571428571388,Yes
480,2021-05-26,81906,61.0,95.71428571428571,-5.428571428571431,Yes
481,2021-05-27,81970,64.0,84.42857142857143,-11.285714285714278,Yes
482,2021-05-28,82058,88.0,78.0,-6.428571428571431,Yes
483,2021-05-29,82134,76.0,76.0,-2.0,Yes
484,2021-05-30,82134,0.0,69.57142857142857,-6.428571428571431,Yes
485,2021-05-31,82134,0.0,57.42857142857143,-12.142857142857139,Yes
486,2021-06-01,82233,99.0,55.42857142857143,-2.0,Yes
487,2021-06-02,82289,56.0,54.714285714285715,-0.7142857142857153,Yes
488,2021-06-03,82350,61.0,54.285714285714285,-0.4285714285714306,Yes
489,2021-06-04,82428,78.0,52.857142857142854,-1.4285714285714306,Yes
490,2021-06-05,82463,35.0,47.0,-5.857142857142854,Yes
491,2021-06-06,82463,0.0,47.0,0.0,Yes
492,2021-06-07,82479,16.0,49.285714285714285,2.2857142857142847,Yes
493,2021-06-08,82541,62.0,44.0,-5.285714285714285,Yes
494,2021-06-09,82569,28.0,40.0,-4.0,Yes
495,2021-06-10,82606,37.0,36.57142857142857,-3.4285714285714306,Yes
496,2021-06-11,82637,31.0,29.857142857142858,-6.714285714285712,No
497,2021-06-12,82674,37.0,30.142857142857142,0.2857142857142847,No
498,2021-06-13,82691,17.0,32.57142857142857,2.428571428571427,No
499,2021-06-14,82720,29.0,34.42857142857143,1.8571428571428612,No
500,2021-06-15,82757,37.0,30.857142857142858,-3.571428571428573,No
501,2021-06-16,82788,31.0,31.285714285714285,0.42857142857142705,No
502,2021-06-17,82832,44.0,32.285714285714285,1.0,No
503,2021-06-18,82856,24.0,31.285714285714285,-1.0,No
504,2021-06-19,82856,0.0,26.0,-5.285714285714285,No
505,2021-06-20,82856,0.0,23.571428571428573,-2.428571428571427,No
506,2021-06-21,82929,73.0,29.857142857142858,6.285714285714285,No
507,2021-06-22,82946,17.0,27.0,-2.8571428571428577,No
508,2021-06-23,82980,34.0,27.428571428571427,0.42857142857142705,No
509,2021-06-24,83014,34.0,26.0,-1.428571428571427,No
510,2021-06-25,83039,25.0,26.142857142857142,0.14285714285714235,No
511,2021-06-26,83039,0.0,26.142857142857142,0.0,No
512,2021-06-27,83039,0.0,26.142857142857142,0.0,No
513,2021-06-28,83089,50.0,22.857142857142858,-3.2857142857142847,No
514,2021-06-29,83118,29.0,24.571428571428573,1.7142857142857153,No
515,2021-06-30,83124,6.0,20.571428571428573,-4.0,No
516,2021-07-01,83141,17.0,18.142857142857142,-2.4285714285714306,No
517,2021-07-02,83167,26.0,18.285714285714285,0.14285714285714235,No
518,2021-07-03,83167,0.0,18.285714285714285,0.0,No
519,2021-07-04,83167,0.0,18.285714285714285,0.0,No
520,2021-07-05,83167,0.0,11.142857142857142,-7.142857142857142,No
521,2021-07-06,83251,84.0,19.0,7.857142857142858,No
522,2021-07-07,83236,-15.0,16.0,-3.0,No
523,2021-07-08,83255,19.0,16.285714285714285,0.2857142857142847,No
524,2021-07-09,83274,19.0,15.285714285714286,-0.9999999999999982,No
525,2021-07-10,83274,0.0,15.285714285714286,0.0,No
526,2021-07-11,83274,0.0,15.285714285714286,0.0,No
527,2021-07-12,83393,119.0,32.285714285714285,17.0,No
528,2021-07-13,83425,32.0,24.857142857142858,-7.428571428571427,No
529,2021-07-14,83477,52.0,34.42857142857143,9.571428571428573,No
530,2021-07-15,83529,52.0,39.142857142857146,4.714285714285715,No
531,2021-07-16,83574,45.0,42.857142857142854,3.714285714285708,No
532,2021-07-17,83574,0.0,42.857142857142854,0.0,No
533,2021-07-18,83574,0.0,42.857142857142854,0.0,No
534,2021-07-19,83752,178.0,51.285714285714285,8.42857142857143,No
535,2021-07-20,83857,105.0,61.714285714285715,10.42857142857143,No
536,2021-07-21,83939,82.0,66.0,4.285714285714285,No
537,2021-07-22,84043,104.0,73.42857142857143,7.428571428571431,No
538,2021-07-23,84173,130.0,85.57142857142857,12.142857142857139,No
539,2021-07-24,84173,0.0,85.57142857142857,0.0,No
540,2021-07-25,84173,0.0,85.57142857142857,0.0,No
541,2021-07-26,84513,340.0,108.71428571428571,23.14285714285714,No
542,2021-07-27,84626,113.0,109.85714285714286,1.142857142857153,No
543,2021-07-28,84777,151.0,119.71428571428571,9.857142857142847,No
544,2021-07-29,84967,190.0,132.0,12.285714285714292,No
545,2021-07-30,85181,214.0,144.0,12.0,No
546,2021-07-31,85181,0.0,144.0,0.0,No
547,2021-08-01,85181,0.0,144.0,0.0,No
548,2021-08-02,85706,525.0,170.42857142857142,26.428571428571416,No
549,2021-08-03,85901,195.0,182.14285714285714,11.714285714285722,No
550,2021-08-04,86189,288.0,201.71428571428572,19.571428571428584,No
551,2021-08-05,86524,335.0,222.42857142857142,20.714285714285694,No
552,2021-08-06,86838,314.0,236.71428571428572,14.285714285714306,No
553,2021-08-07,86838,0.0,236.71428571428572,0.0,No
554,2021-08-08,86838,0.0,236.71428571428572,0.0,No
555,2021-08-09,87633,795.0,275.2857142857143,38.571428571428555,No
556,2021-08-10,87845,212.0,277.7142857142857,2.428571428571445,No
557,2021-08-11,88189,344.0,285.7142857142857,8.0,No
558,2021-08-12,88502,313.0,282.57142857142856,-3.142857142857167,No
559,2021-08-13,88986,484.0,306.85714285714283,24.285714285714278,No
560,2021-08-14,88986,0.0,306.85714285714283,0.0,No
561,2021-08-15,88986,0.0,306.85714285714283,0.0,No
562,2021-08-16,89907,921.0,324.85714285714283,18.0,
563,2021-08-17,90297,390.0,350.2857142857143,25.428571428571445,
564,2021-08-18,90713,416.0,360.57142857142856,10.285714285714278,
565,2021-08-19,91336,623.0,404.85714285714283,44.28571428571428,
566,2021-08-20,91863,527.0,411.0,6.142857142857167,
567,2021-08-21,91863,0.0,411.0,0.0,
568,2021-08-22,91863,0.0,411.0,0.0,
569,2021-08-23,93146,1283.0,462.7142857142857,51.71428571428572,
570,2021-08-24,93702,556.0,486.42857142857144,23.714285714285722,
571,2021-08-25,94344,642.0,518.7142857142857,32.28571428571422,
572,2021-08-26,95106,762.0,538.5714285714286,19.85714285714289,
573,2021-08-27,95620,514.0,536.7142857142857,-1.8571428571428896,
574,2021-08-28,95620,0.0,536.7142857142857,0.0,
575,2021-08-29,95620,0.0,536.7142857142857,0.0,
576,2021-08-30,96963,1343.0,545.2857142857143,8.571428571428669,
577,2021-08-31,97499,536.0,542.4285714285714,-2.8571428571428896,
578,2021-09-01,98118,619.0,539.1428571428571,-3.2857142857143344,
579,2021-09-02,98866,748.0,537.1428571428571,-2.0,
580,2021-09-03,99407,541.0,541.0,3.8571428571428896,
581,2021-09-04,99407,0.0,541.0,0.0,
582,2021-09-05,99407,0.0,541.0,0.0,
583,2021-09-06,99407,0.0,349.14285714285717,-191.85714285714283,
584,2021-09-07,101075,1668.0,510.85714285714283,161.71428571428567,
585,2021-09-08,101566,491.0,492.57142857142856,-18.285714285714278,
586,2021-09-09,102135,569.0,467.0,-25.571428571428555,
587,2021-09-10,102730,595.0,474.7142857142857,7.714285714285722,
588,2021-09-11,102730,0.0,474.7142857142857,0.0,
589,2021-09-12,102730,0.0,474.7142857142857,0.0,
590,2021-09-13,103863,1133.0,636.5714285714286,161.85714285714283,
591,2021-09-14,104393,530.0,474.0,-162.57142857142856,
592,2021-09-15,105040,647.0,496.2857142857143,22.285714285714278,
593,2021-09-16,105500,460.0,480.7142857142857,-15.571428571428555,
594,2021-09-17,106044,544.0,473.42857142857144,-7.285714285714278,
595,2021-09-18,106044,0.0,473.42857142857144,0.0,
596,2021-09-19,106044,0.0,473.42857142857144,0.0,
597,2021-09-20,107012,968.0,449.85714285714283,-23.571428571428612,
598,2021-09-21,107392,380.0,428.42857142857144,-21.428571428571388,
599,2021-09-22,107818,426.0,396.85714285714283,-31.571428571428612,
600,2021-09-23,108251,433.0,393.0,-3.857142857142833,
601,2021-09-24,108745,494.0,385.85714285714283,-7.142857142857167,
602,2021-09-25,108745,0.0,385.85714285714283,0.0,
603,2021-09-26,108745,0.0,385.85714285714283,0.0,
604,2021-09-27,109514,769.0,357.42857142857144,-28.428571428571388,
605,2021-09-28,111388,1874.0,570.8571428571429,213.42857142857144,
606,2021-09-29,112291,903.0,639.0,68.14285714285711,
607,2021-09-30,112496,205.0,606.4285714285714,-32.571428571428555,
608,2021-10-01,113209,713.0,637.7142857142857,31.28571428571422,
609,2021-10-02,113209,0.0,637.7142857142857,0.0,
610,2021-10-03,113209,0.0,637.7142857142857,0.0,
611,2021-10-04,113858,649.0,620.5714285714286,-17.14285714285711,
612,2021-10-05,114214,356.0,403.7142857142857,-216.85714285714283,
613,2021-10-06,114521,307.0,318.57142857142856,-85.14285714285717,
614,2021-10-07,114970,449.0,353.42857142857144,34.85714285714289,
615,2021-10-08,115276,306.0,295.2857142857143,-58.14285714285717,
616,2021-10-09,115276,0.0,295.2857142857143,0.0,
617,2021-10-10,115276,0.0,295.2857142857143,0.0,
618,2021-10-11,116038,762.0,311.42857142857144,16.142857142857167,
619,2021-10-12,116297,259.0,297.57142857142856,-13.85714285714289,
620,2021-10-13,116662,365.0,305.85714285714283,8.285714285714278,
621,2021-10-14,117081,419.0,301.57142857142856,-4.285714285714278,
622,2021-10-15,117371,290.0,299.2857142857143,-2.2857142857142776,
